"id","y","x","w","xgm","xgmc"
"111","1296",14.399,-1.008,0,-0.4255,-0.5825
"112","1296",6.588,-0.178,0,-0.4255,0.2475
"113","1296",11.026,0.392,0,-0.4255,0.8175
"114","1296",7.095,-0.358,0,-0.4255,0.0675
"115","1296",12.721,-0.628,0,-0.4255,-0.2025
"116","1296",5.52,-0.038,0,-0.4255,0.3875
"117","1296",7.353,0.972,0,-0.4255,1.3975
"118","1296",7.095,0.252,0,-0.4255,0.6775
"119","1296",9.999,0.332,0,-0.4255,0.7575
"120","1296",10.715,-0.308,0,-0.4255,0.1175
"121","1308",13.233,0.422,1,0.528,-0.106
"122","1308",13.952,0.562,1,0.528,0.034
"123","1308",13.757,-0.058,1,0.528,-0.586
"124","1308",13.97,0.952,1,0.528,0.424
"125","1308",23.434,0.622,1,0.528,0.094
"126","1308",9.162,0.832,1,0.528,0.304
"127","1308",23.818,1.512,1,0.528,0.984
"128","1308",15.998,0.622,1,0.528,0.094
"129","1308",16.039,0.332,1,0.528,-0.196
"130","1308",24.993,0.442,1,0.528,-0.086
"131","1308",15.657,0.582,1,0.528,0.0539999999999999
"132","1308",16.258,1.102,1,0.528,0.574
"133","1308",10.546,0.892,1,0.528,0.364
"134","1308",17.615,0.802,1,0.528,0.274
"135","1308",21.116,-0.568,1,0.528,-1.096
"136","1308",6.493,0.522,1,0.528,-0.00600000000000001
"137","1308",2.512,0.102,1,0.528,-0.426
"138","1308",22.393,-0.348,1,0.528,-0.876
"139","1308",21.488,0.552,1,0.528,0.024
"140","1308",22.676,0.682,1,0.528,0.154
"141","1317",12.862,0.882,1,0.345333333333333,0.536666666666667
"142","1317",8.961,0.932,1,0.345333333333333,0.586666666666667
"143","1317",4.756,-0.158,1,0.345333333333333,-0.503333333333333
"144","1317",21.405,0.362,1,0.345333333333333,0.0166666666666667
"145","1317",20.748,1.372,1,0.345333333333333,1.02666666666667
"146","1317",18.362,0.132,1,0.345333333333333,-0.213333333333333
"147","1317",14.752,0.132,1,0.345333333333333,-0.213333333333333
"148","1317",11.29,-0.008,1,0.345333333333333,-0.353333333333333
"149","1317",10.493,-0.108,1,0.345333333333333,-0.453333333333333
"150","1317",10.956,0.612,1,0.345333333333333,0.266666666666667
"151","1317",21.405,0.482,1,0.345333333333333,0.136666666666667
"152","1317",23.355,0.502,1,0.345333333333333,0.156666666666667
"153","1317",12.283,0.482,1,0.345333333333333,0.136666666666667
"154","1317",9.257,0.472,1,0.345333333333333,0.126666666666667
"155","1317",11.502,-0.578,1,0.345333333333333,-0.923333333333333
"156","1317",20.039,1.152,1,0.345333333333333,0.806666666666667
"157","1317",21.405,-0.288,1,0.345333333333333,-0.633333333333333
"158","1317",23.736,0.942,1,0.345333333333333,0.596666666666667
"159","1317",11.027,0.722,1,0.345333333333333,0.376666666666667
"160","1317",17.203,-0.108,1,0.345333333333333,-0.453333333333333
"161","1317",10.661,1.462,1,0.345333333333333,1.11666666666667
"162","1317",7.031,-0.028,1,0.345333333333333,-0.373333333333333
"163","1317",13.677,0.702,1,0.345333333333333,0.356666666666667
"164","1317",13.373,0.082,1,0.345333333333333,-0.263333333333333
"165","1317",10.121,-0.108,1,0.345333333333333,-0.453333333333333
"166","1317",10.394,0.322,1,0.345333333333333,-0.0233333333333333
"167","1317",6.973,0.302,1,0.345333333333333,-0.0433333333333333
"168","1317",11.064,-0.098,1,0.345333333333333,-0.443333333333333
"169","1317",11.531,-0.848,1,0.345333333333333,-1.19333333333333
"170","1317",8.253,-1.248,1,0.345333333333333,-1.59333333333333
"171","1317",7.142,0.122,1,0.345333333333333,-0.223333333333333
"172","1317",3.22,0.272,1,0.345333333333333,-0.0733333333333333
"173","1317",15.784,0.582,1,0.345333333333333,0.236666666666667
"174","1317",17.246,0.642,1,0.345333333333333,0.296666666666667
"175","1317",9.337,0.952,1,0.345333333333333,0.606666666666667
"176","1317",15.555,-0.258,1,0.345333333333333,-0.603333333333333
"177","1317",8.382,0.492,1,0.345333333333333,0.146666666666667
"178","1317",11.621,0.992,1,0.345333333333333,0.646666666666667
"179","1317",4.81,0.832,1,0.345333333333333,0.486666666666667
"180","1317",17.869,-0.068,1,0.345333333333333,-0.413333333333333
"181","1317",8.057,-0.088,1,0.345333333333333,-0.433333333333333
"182","1317",11.794,0.972,1,0.345333333333333,0.626666666666667
"183","1317",18.939,0.542,1,0.345333333333333,0.196666666666667
"184","1317",20.261,0.132,1,0.345333333333333,-0.213333333333333
"185","1317",10.066,-0.008,1,0.345333333333333,-0.353333333333333
"186","1317",20.236,0.812,1,0.345333333333333,0.466666666666667
"187","1317",4.508,1.122,1,0.345333333333333,0.776666666666667
"188","1317",18.827,0.062,1,0.345333333333333,-0.283333333333333
"189","1358",-1.347,0.032,0,-0.0196666666666667,0.0516666666666667
"190","1358",8.054,-1.088,0,-0.0196666666666667,-1.06833333333333
"191","1358",15.655,0.372,0,-0.0196666666666667,0.391666666666667
"192","1358",11.648,-0.568,0,-0.0196666666666667,-0.548333333333333
"193","1358",11.629,-0.328,0,-0.0196666666666667,-0.308333333333333
"194","1358",18.687,-0.018,0,-0.0196666666666667,0.00166666666666667
"195","1358",-0.827,-1.208,0,-0.0196666666666667,-1.18833333333333
"196","1358",7.87,-0.098,0,-0.0196666666666667,-0.0783333333333333
"197","1358",18.115,0.942,0,-0.0196666666666667,0.961666666666667
"198","1358",3.792,-1.408,0,-0.0196666666666667,-1.38833333333333
"199","1358",11.03,0.122,0,-0.0196666666666667,0.141666666666667
"200","1358",7.564,0.362,0,-0.0196666666666667,0.381666666666667
"201","1358",3.465,-0.708,0,-0.0196666666666667,-0.688333333333333
"202","1358",15.038,0.252,0,-0.0196666666666667,0.271666666666667
"203","1358",10.184,0.312,0,-0.0196666666666667,0.331666666666667
"204","1358",2.933,-0.678,0,-0.0196666666666667,-0.658333333333333
"205","1358",8.438,-0.148,0,-0.0196666666666667,-0.128333333333333
"206","1358",7.519,-0.168,0,-0.0196666666666667,-0.148333333333333
"207","1358",18.735,1.092,0,-0.0196666666666667,1.11166666666667
"208","1358",10.19,0.232,0,-0.0196666666666667,0.251666666666667
"209","1358",16.294,0.422,0,-0.0196666666666667,0.441666666666667
"210","1358",10.65,1.282,0,-0.0196666666666667,1.30166666666667
"211","1358",10.301,-0.248,0,-0.0196666666666667,-0.228333333333333
"212","1358",17.811,0.952,0,-0.0196666666666667,0.971666666666667
"213","1358",14.646,-0.038,0,-0.0196666666666667,-0.0183333333333333
"214","1358",17.191,-0.398,0,-0.0196666666666667,-0.378333333333333
"215","1358",8.69,0.162,0,-0.0196666666666667,0.181666666666667
"216","1358",21.142,0.682,0,-0.0196666666666667,0.701666666666667
"217","1358",16.499,-0.668,0,-0.0196666666666667,-0.648333333333333
"218","1358",14.591,-0.038,0,-0.0196666666666667,-0.0183333333333333
"219","1374",16.663,0.322,0,-0.0126428571428571,0.334642857142857
"220","1374",-2.155,0.212,0,-0.0126428571428571,0.224642857142857
"221","1374",0.085,0.682,0,-0.0126428571428571,0.694642857142857
"222","1374",18.804,-0.148,0,-0.0126428571428571,-0.135357142857143
"223","1374",2.409,-0.468,0,-0.0126428571428571,-0.455357142857143
"224","1374",16.759,0.842,0,-0.0126428571428571,0.854642857142857
"225","1374",18.948,0.072,0,-0.0126428571428571,0.0846428571428571
"226","1374",10.593,0.332,0,-0.0126428571428571,0.344642857142857
"227","1374",15.557,-0.858,0,-0.0126428571428571,-0.845357142857143
"228","1374",23.419,0.902,0,-0.0126428571428571,0.914642857142857
"229","1374",0.333,1.242,0,-0.0126428571428571,1.25464285714286
"230","1374",-2.002,-0.738,0,-0.0126428571428571,-0.725357142857143
"231","1374",24.041,0.362,0,-0.0126428571428571,0.374642857142857
"232","1374",-2.657,0.712,0,-0.0126428571428571,0.724642857142857
"233","1374",7.603,0.452,0,-0.0126428571428571,0.464642857142857
"234","1374",5.803,-0.598,0,-0.0126428571428571,-0.585357142857143
"235","1374",3.931,-1.028,0,-0.0126428571428571,-1.01535714285714
"236","1374",8.268,-0.338,0,-0.0126428571428571,-0.325357142857143
"237","1374",1.344,-0.948,0,-0.0126428571428571,-0.935357142857143
"238","1374",16.449,0.292,0,-0.0126428571428571,0.304642857142857
"239","1374",2.881,-1.218,0,-0.0126428571428571,-1.20535714285714
"240","1374",20.93,0.492,0,-0.0126428571428571,0.504642857142857
"241","1374",22.086,1.152,0,-0.0126428571428571,1.16464285714286
"242","1374",7.653,-0.758,0,-0.0126428571428571,-0.745357142857143
"243","1374",8.082,-0.298,0,-0.0126428571428571,-0.285357142857143
"244","1374",5.503,-0.478,0,-0.0126428571428571,-0.465357142857143
"245","1374",9.004,0.192,0,-0.0126428571428571,0.204642857142857
"246","1374",12.063,-0.738,0,-0.0126428571428571,-0.725357142857143
"247","1433",12.907,0.812,1,0.712,0.1
"248","1433",18.496,1.332,1,0.712,0.62
"249","1433",20.323,-0.338,1,0.712,-1.05
"250","1433",22.682,1.082,1,0.712,0.37
"251","1433",14.198,0.542,1,0.712,-0.17
"252","1433",24.044,0.382,1,0.712,-0.33
"253","1433",19.571,0.592,1,0.712,-0.12
"254","1433",22.183,0.852,1,0.712,0.14
"255","1433",16.676,-0.368,1,0.712,-1.08
"256","1433",23.327,1.022,1,0.712,0.31
"257","1433",16.394,0.712,1,0.712,0
"258","1433",23.032,0.272,1,0.712,-0.44
"259","1433",18.586,1.182,1,0.712,0.47
"260","1433",15.246,-0.588,1,0.712,-1.3
"261","1433",20.731,1.282,1,0.712,0.57
"262","1433",20.447,0.942,1,0.712,0.23
"263","1433",23.572,1.512,1,0.712,0.8
"264","1433",17.571,0.222,1,0.712,-0.49
"265","1433",24.993,0.992,1,0.712,0.28
"266","1433",24.421,1.362,1,0.712,0.65
"267","1433",11.478,0.482,1,0.712,-0.23
"268","1433",24.812,1.292,1,0.712,0.58
"269","1433",22.093,1.072,1,0.712,0.36
"270","1433",18.716,0.562,1,0.712,-0.15
"271","1433",23.392,-0.218,1,0.712,-0.93
"272","1433",15.992,1.512,1,0.712,0.8
"273","1433",13.254,0.772,1,0.712,0.0600000000000001
"274","1433",24.812,0.952,1,0.712,0.24
"275","1433",22.086,1.392,1,0.712,0.68
"276","1433",24.479,1.002,1,0.712,0.29
"277","1433",16.724,0.932,1,0.712,0.22
"278","1433",20.628,-0.458,1,0.712,-1.17
"279","1433",14.544,-0.198,1,0.712,-0.91
"280","1433",19.033,0.952,1,0.712,0.24
"281","1433",18.727,1.072,1,0.712,0.36
"282","1436",24.133,0.222,1,0.562909090909091,-0.340909090909091
"283","1436",18.77,-0.078,1,0.562909090909091,-0.640909090909091
"284","1436",21.803,1.512,1,0.562909090909091,0.949090909090909
"285","1436",9.561,0.212,1,0.562909090909091,-0.350909090909091
"286","1436",15.132,0.792,1,0.562909090909091,0.229090909090909
"287","1436",22.387,1.342,1,0.562909090909091,0.779090909090909
"288","1436",22.578,0.242,1,0.562909090909091,-0.320909090909091
"289","1436",18.763,-0.298,1,0.562909090909091,-0.860909090909091
"290","1436",18.301,-1.038,1,0.562909090909091,-1.60090909090909
"291","1436",15.879,0.682,1,0.562909090909091,0.119090909090909
"292","1436",20.424,0.802,1,0.562909090909091,0.239090909090909
"293","1436",23.072,0.952,1,0.562909090909091,0.389090909090909
"294","1436",13.12,1.002,1,0.562909090909091,0.439090909090909
"295","1436",18.844,1.142,1,0.562909090909091,0.579090909090909
"296","1436",17.495,0.482,1,0.562909090909091,-0.0809090909090909
"297","1436",15.615,1.512,1,0.562909090909091,0.949090909090909
"298","1436",11.001,0.242,1,0.562909090909091,-0.320909090909091
"299","1436",17.103,1.222,1,0.562909090909091,0.659090909090909
"300","1436",21.56,-0.298,1,0.562909090909091,-0.860909090909091
"301","1436",19.419,-0.338,1,0.562909090909091,-0.900909090909091
"302","1436",18.471,1.042,1,0.562909090909091,0.479090909090909
"303","1436",22.868,0.672,1,0.562909090909091,0.109090909090909
"304","1436",14.138,0.732,1,0.562909090909091,0.169090909090909
"305","1436",23.271,0.822,1,0.562909090909091,0.259090909090909
"306","1436",13.472,0.362,1,0.562909090909091,-0.200909090909091
"307","1436",17.465,-0.318,1,0.562909090909091,-0.880909090909091
"308","1436",16.038,0.682,1,0.562909090909091,0.119090909090909
"309","1436",22.455,0.712,1,0.562909090909091,0.149090909090909
"310","1436",18.984,0.542,1,0.562909090909091,-0.0209090909090909
"311","1436",12.535,0.252,1,0.562909090909091,-0.310909090909091
"312","1436",16.568,0.482,1,0.562909090909091,-0.0809090909090909
"313","1436",22.592,-0.028,1,0.562909090909091,-0.590909090909091
"314","1436",16.886,0.252,1,0.562909090909091,-0.310909090909091
"315","1436",22.985,0.702,1,0.562909090909091,0.139090909090909
"316","1436",6.798,0.212,1,0.562909090909091,-0.350909090909091
"317","1436",5.51,0.342,1,0.562909090909091,-0.220909090909091
"318","1436",24.479,1.342,1,0.562909090909091,0.779090909090909
"319","1436",18.827,1.512,1,0.562909090909091,0.949090909090909
"320","1436",20.268,1.212,1,0.562909090909091,0.649090909090909
"321","1436",24.993,1.122,1,0.562909090909091,0.559090909090909
"322","1436",15.06,0.272,1,0.562909090909091,-0.290909090909091
"323","1436",20.818,0.782,1,0.562909090909091,0.219090909090909
"324","1436",18.33,-0.018,1,0.562909090909091,-0.580909090909091
"325","1436",18.14,0.772,1,0.562909090909091,0.209090909090909
"326","1461",12.962,0.042,0,0.677454545454545,-0.635454545454545
"327","1461",24.545,1.282,0,0.677454545454545,0.604545454545455
"328","1461",13.314,1.122,0,0.677454545454545,0.444545454545455
"329","1461",16.929,1.172,0,0.677454545454545,0.494545454545455
"330","1461",3.796,-1.108,0,0.677454545454545,-1.78545454545455
"331","1461",14.581,0.822,0,0.677454545454545,0.144545454545455
"332","1461",18.719,0.482,0,0.677454545454545,-0.195454545454545
"333","1461",12.595,0.902,0,0.677454545454545,0.224545454545455
"334","1461",17.326,1.022,0,0.677454545454545,0.344545454545455
"335","1461",15.918,0.602,0,0.677454545454545,-0.0754545454545454
"336","1461",23.088,1.272,0,0.677454545454545,0.594545454545455
"337","1461",18.259,1.352,0,0.677454545454545,0.674545454545455
"338","1461",23.517,1.422,0,0.677454545454545,0.744545454545455
"339","1461",14.157,-0.108,0,0.677454545454545,-0.785454545454545
"340","1461",17.999,-0.358,0,0.677454545454545,-1.03545454545455
"341","1461",18.858,1.202,0,0.677454545454545,0.524545454545455
"342","1461",22.183,-0.778,0,0.677454545454545,-1.45545454545455
"343","1461",24.993,1.102,0,0.677454545454545,0.424545454545455
"344","1461",20.928,1.012,0,0.677454545454545,0.334545454545455
"345","1461",22.461,1.262,0,0.677454545454545,0.584545454545455
"346","1461",18.322,1.392,0,0.677454545454545,0.714545454545454
"347","1461",2.895,-0.258,0,0.677454545454545,-0.935454545454545
"348","1461",21.007,0.932,0,0.677454545454545,0.254545454545455
"349","1461",18.471,1.062,0,0.677454545454545,0.384545454545455
"350","1461",24.48,1.212,0,0.677454545454545,0.534545454545455
"351","1461",18.471,0.982,0,0.677454545454545,0.304545454545455
"352","1461",18.831,0.462,0,0.677454545454545,-0.215454545454545
"353","1461",18.114,0.532,0,0.677454545454545,-0.145454545454545
"354","1461",22.685,1.062,0,0.677454545454545,0.384545454545455
"355","1461",-0.338,0.172,0,0.677454545454545,-0.505454545454545
"356","1461",21.09,0.492,0,0.677454545454545,-0.185454545454545
"357","1461",-2.832,-0.668,0,0.677454545454545,-1.34545454545455
"358","1461",17.483,1.262,0,0.677454545454545,0.584545454545455
"359","1462",1.967,0.162,1,-0.66940350877193,0.83140350877193
"360","1462",7.718,-0.758,1,-0.66940350877193,-0.0885964912280702
"361","1462",19.043,-0.708,1,-0.66940350877193,-0.0385964912280702
"362","1462",20.133,-0.818,1,-0.66940350877193,-0.14859649122807
"363","1462",22.289,-1.918,1,-0.66940350877193,-1.24859649122807
"364","1462",14.277,-0.948,1,-0.66940350877193,-0.27859649122807
"365","1462",10.189,-0.798,1,-0.66940350877193,-0.12859649122807
"366","1462",9.607,-1.458,1,-0.66940350877193,-0.78859649122807
"367","1462",6.125,-0.158,1,-0.66940350877193,0.51140350877193
"368","1462",23.818,-0.378,1,-0.66940350877193,0.29140350877193
"369","1462",6.34,-1.068,1,-0.66940350877193,-0.39859649122807
"370","1462",9.437,-0.808,1,-0.66940350877193,-0.13859649122807
"371","1462",8.168,-1.648,1,-0.66940350877193,-0.97859649122807
"372","1462",4.31,-0.288,1,-0.66940350877193,0.38140350877193
"373","1462",6.986,-0.328,1,-0.66940350877193,0.34140350877193
"374","1462",21.452,-0.498,1,-0.66940350877193,0.17140350877193
"375","1462",9.167,-0.158,1,-0.66940350877193,0.51140350877193
"376","1462",9.625,-0.728,1,-0.66940350877193,-0.0585964912280702
"377","1462",0.722,-0.948,1,-0.66940350877193,-0.27859649122807
"378","1462",3.115,-0.728,1,-0.66940350877193,-0.0585964912280702
"379","1462",23.066,-1.508,1,-0.66940350877193,-0.83859649122807
"380","1462",4.518,-0.088,1,-0.66940350877193,0.58140350877193
"381","1462",5.337,-0.638,1,-0.66940350877193,0.0314035087719298
"382","1462",4.103,-0.358,1,-0.66940350877193,0.31140350877193
"383","1462",15.794,-0.658,1,-0.66940350877193,0.0114035087719297
"384","1462",1.975,-0.958,1,-0.66940350877193,-0.28859649122807
"385","1462",2.693,-1.208,1,-0.66940350877193,-0.53859649122807
"386","1462",13.809,-0.378,1,-0.66940350877193,0.29140350877193
"387","1462",7.964,-0.918,1,-0.66940350877193,-0.24859649122807
"388","1462",2.142,0.222,1,-0.66940350877193,0.89140350877193
"389","1462",6.035,0.312,1,-0.66940350877193,0.98140350877193
"390","1462",17.996,-0.488,1,-0.66940350877193,0.18140350877193
"391","1462",20.792,0.302,1,-0.66940350877193,0.97140350877193
"392","1462",9.909,-0.868,1,-0.66940350877193,-0.19859649122807
"393","1462",5.189,-0.708,1,-0.66940350877193,-0.0385964912280702
"394","1462",7.772,-1.178,1,-0.66940350877193,-0.50859649122807
"395","1462",12.074,-0.498,1,-0.66940350877193,0.17140350877193
"396","1462",15.103,0.032,1,-0.66940350877193,0.70140350877193
"397","1462",11.252,-1.318,1,-0.66940350877193,-0.64859649122807
"398","1462",1.283,-1.948,1,-0.66940350877193,-1.27859649122807
"399","1462",16.975,-0.738,1,-0.66940350877193,-0.0685964912280702
"400","1462",8.762,-0.558,1,-0.66940350877193,0.11140350877193
"401","1462",6.789,-0.518,1,-0.66940350877193,0.15140350877193
"402","1462",12.283,-1.098,1,-0.66940350877193,-0.42859649122807
"403","1462",11.479,-0.778,1,-0.66940350877193,-0.10859649122807
"404","1462",9.071,-1.068,1,-0.66940350877193,-0.39859649122807
"405","1462",9.474,-0.388,1,-0.66940350877193,0.28140350877193
"406","1462",12.089,0.222,1,-0.66940350877193,0.89140350877193
"407","1462",16.534,0.112,1,-0.66940350877193,0.78140350877193
"408","1462",6.331,-0.528,1,-0.66940350877193,0.14140350877193
"409","1462",10.386,-0.398,1,-0.66940350877193,0.27140350877193
"410","1462",8.163,-0.358,1,-0.66940350877193,0.31140350877193
"411","1462",18.801,-0.598,1,-0.66940350877193,0.0714035087719298
"412","1462",22.581,-1.708,1,-0.66940350877193,-1.03859649122807
"413","1462",16.095,-0.268,1,-0.66940350877193,0.40140350877193
"414","1462",5.321,-2.058,1,-0.66940350877193,-1.38859649122807
"415","1462",3.819,0.402,1,-0.66940350877193,1.07140350877193
"416","1477",14.15,-0.178,1,0.15958064516129,-0.33758064516129
"417","1477",3.976,-0.108,1,0.15958064516129,-0.26758064516129
"418","1477",3.846,0.262,1,0.15958064516129,0.10241935483871
"419","1477",5.238,-0.358,1,0.15958064516129,-0.51758064516129
"420","1477",9.349,0.982,1,0.15958064516129,0.82241935483871
"421","1477",23.765,0.462,1,0.15958064516129,0.30241935483871
"422","1477",22.84,-0.208,1,0.15958064516129,-0.36758064516129
"423","1477",1.606,0.812,1,0.15958064516129,0.65241935483871
"424","1477",19.269,-0.388,1,0.15958064516129,-0.54758064516129
"425","1477",17.191,0.282,1,0.15958064516129,0.12241935483871
"426","1477",16.288,0.012,1,0.15958064516129,-0.14758064516129
"427","1477",7.106,0.392,1,0.15958064516129,0.23241935483871
"428","1477",20.714,-1.068,1,0.15958064516129,-1.22758064516129
"429","1477",18.171,0.662,1,0.15958064516129,0.50241935483871
"430","1477",21.951,0.002,1,0.15958064516129,-0.15758064516129
"431","1477",-2.832,-0.388,1,0.15958064516129,-0.54758064516129
"432","1477",20.246,1.222,1,0.15958064516129,1.06241935483871
"433","1477",21.75,-0.368,1,0.15958064516129,-0.52758064516129
"434","1477",16.337,-0.588,1,0.15958064516129,-0.74758064516129
"435","1477",16.061,0.642,1,0.15958064516129,0.48241935483871
"436","1477",11.724,0.892,1,0.15958064516129,0.73241935483871
"437","1477",19.401,1.152,1,0.15958064516129,0.99241935483871
"438","1477",2.186,-0.518,1,0.15958064516129,-0.67758064516129
"439","1477",23.204,0.002,1,0.15958064516129,-0.15758064516129
"440","1477",12.755,0.202,1,0.15958064516129,0.0424193548387097
